Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,ISSN,Favorites,Rating,Physical Location,Status,Status Incompleted Reason,Status Hidden,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Not Owned Reason,Quantity,Condition,Recommended By,Date Added,User Supplied ID,User Supplied Descriptor,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Previously Owned,Up Next,Position,Uploaded Image URL,Activities
Combinatorics and Graph Theory,,,,,"John Harris,Jeffry L. Hirst,Michael Mossinghoff","Harris, John",,,,,,Springer Science & Business Media,,2009/04/03,2009,,,,Mathematics,"There are certain rules that one must abide by in order to create a successful sequel. — Randy Meeks, from the trailer to Scream 2 While we may not follow the precise rules that Mr. Meeks had in mind for s- cessful sequels, we have made a number of changes to the text in this second edition. In the new edition, we continue to introduce new topics with concrete - amples, we provide complete proofs of almost every result, and we preserve the book’sfriendlystyle andlivelypresentation,interspersingthetextwith occasional jokes and quotations. The rst two chapters, on graph theory and combinatorics, remain largely independent, and may be covered in either order. Chapter 3, on in nite combinatorics and graphs, may also be studied independently, although many readers will want to investigate trees, matchings, and Ramsey theory for nite sets before exploring these topics for in nite sets in the third chapter. Like the rst edition, this text is aimed at upper-division undergraduate students in mathematics, though others will nd much of interest as well. It assumes only familiarity with basic proof techniques, and some experience with matrices and in nite series. The second edition offersmany additionaltopics for use in the classroom or for independentstudy. Chapter 1 includesa new sectioncoveringdistance andrelated notions in graphs, following an expanded introductory section. This new section also introduces the adjacency matrix of a graph, and describes its connection to important features of the graph.",,,,,,,,,,,381,,,,,,英语,,,,,,9780387797113,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:38:25.612992048,,,,,,,,DfcQaZKUVLwC,,0,0,0,,,
Concrete Mathematics: A Foundation for Computer Science,,,,,Ronald L. Graham,"Graham, Ronald L.",,,,,,Pearson Education,,,1994,,,,Asymptotic expansions,,,,,,,,,,,,642,,,,,,英语,,,,,,9788131708415,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/23 10:36:02.518401145,,,,,,,,bRr2IvwTJaEC,,0,0,0,,,
Contemporary Abstract Algebra,,,,,Joseph Gallian,"Gallian, Joseph",,,,,,Cengage Learning,,2016/01/01,2016,,,,Mathematics,"CONTEMPORARY ABSTRACT ALGEBRA, NINTH EDITION provides a solid introduction to the traditional topics in abstract algebra while conveying to students that it is a contemporary subject used daily by working mathematicians, computer scientists, physicists, and chemists. The text includes numerous figures, tables, photographs, charts, biographies, computer exercises, and suggested readings giving the subject a current feel which makes the content interesting and relevant for students.Important Notice: Media content referenced within the product description or the product text may not be available in the ebook version.",,,,,,,,,,,656,,,,,,英语,,,,,,9781305887855,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:34:43.374449968,,,,,,,,JMUaCgAAQBAJ,,0,0,0,,,
Decoding Greatness,,How the Best in the World Reverse Engineer Success,,,Ron Friedman,"Friedman, Ron",,,,,,Simon and Schuster,,2021/06/15,2021,,,,Business & Economics,"NATIONAL BESTSELLER For readers of Atomic Habits, Deep Work, and Peak comes a game-changing approach to mastering new skills and succeeding faster.For generations, we’ve been taught there are two ways to succeed—either from talent or practice. In Decoding Greatness, award-winning social psychologist Ron Friedman illuminates a powerful third path—one that has quietly launched icons in a wide range of fields, from artists, writers, and chefs, to athletes, inventors, and entrepreneurs: reverse engineering. To reverse engineer is to look beyond what is evident on the surface and find a hidden structure. It’s the ability to taste an intoxicating dish and deduce its recipe, to listen to a beautiful song and discern its chord progression, to watch a horror film and grasp its narrative arc.  Using eye-opening examples of top performers—from Agatha Christie to Andy Warhol, Barack Obama to Serena Williams—and groundbreaking research on pattern recognition, skill acquisition, and creative genius, Friedman reveals the staggering power of reverse engineering and teaches you how to harness this vital skill for yourself. You’ll learn how to take apart models you admire, pinpoint precisely what makes them work, and apply that knowledge to develop novel ideas, methods, and products that are uniquely your own. Along the way, you’ll meet the culinary detective who exposes top-secret recipes, the burglar who can visit a bank and recreate its blueprints, and the celebrated artist who reverse engineered his way to the top of his profession without any formal education. You don’t have to be a genius to achieve greatness, but you do need a method for getting there. Bursting with unforgettable stories and actionable strategies, Decoding Greatness is an indispensable guide to learning from the best, improving your skills, and sparking breakthrough ideas.",,,,,,,,,,,288,,,,,,英语,,,,,,9781982135799,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2022/02/08 08:39:18.115411996,,,,,,,,-lwzEAAAQBAJ,,0,0,0,,,
Designing Data-Intensive Applications,,"The Big Ideas Behind Reliable, Scalable, and Maintainable Systems",,,Martin Kleppmann,"Kleppmann, Martin",,,,,,"""O'Reilly Media, Inc.""",,2017/03/16,2017,,,,Computers,"Data is at the center of many challenges in system design today. Difficult issues need to be figured out, such as scalability, consistency, reliability, efficiency, and maintainability. In addition, we have an overwhelming variety of tools, including relational databases, NoSQL datastores, stream or batch processors, and message brokers. What are the right choices for your application? How do you make sense of all these buzzwords?In this practical and comprehensive guide, author Martin Kleppmann helps you navigate this diverse landscape by examining the pros and cons of various technologies for processing and storing data. Software keeps changing, but the fundamental principles remain the same. With this book, software engineers and architects will learn how to apply those ideas in practice, and how to make full use of data in modern applications.Peer under the hood of the systems you already use, and learn how to use and operate them more effectivelyMake informed decisions by identifying the strengths and weaknesses of different toolsNavigate the trade-offs around consistency, scalability, fault tolerance, and complexityUnderstand the distributed systems research upon which modern databases are builtPeek behind the scenes of major online services, and learn from their architectures",,,,,,,,,,,616,,,,,,英语,,,,,,9781491903100,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/23 10:38:52.288639068,,,,,,,,p1heDgAAQBAJ,,0,0,0,,,
Differential Equations and Their Applications,,An Introduction to Applied Mathematics,,,M. Braun,"Braun, M.",,,,,,Springer Science & Business Media,,2013/06/29,2013,,,,Mathematics,"For the past several years the Division of Applied Mathematics at Brown University has been teaching an extremely popular sophomore level differential equations course. The immense success of this course is due primarily to two fac tors. First, and foremost, the material is presented in a manner which is rigorous enough for our mathematics and ap plied mathematics majors, but yet intuitive and practical enough for our engineering, biology, economics, physics and geology majors. Secondly, numerous case histories are given of how researchers have used differential equations to solve real life problems. This book is the outgrowth of this course. It is a rigorous treatment of differential equations and their appli cations, and can be understood by anyone who has had a two semester course in Calculus. It contains all the material usually covered in a one or two semester course in differen tial equations. In addition, it possesses the following unique features which distinguish it from other textbooks on differential equations.",,,,,,,,,,,719,,,,,,英语,,,,,,9781475749694,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:39:15.316022872,,,,,,,,TvbiBwAAQBAJ,,0,0,0,,,
Elementary Number Theory,,,,,"Gareth A. Jones,Josephine M. Jones","Jones, Gareth A.",,,,,,Springer Science & Business Media,,1998/07/31,1998,,,,Mathematics,"Our intention in writing this book is to give an elementary introduction to number theory which does not demand a great deal of mathematical back ground or maturity from the reader, and which can be read and understood with no extra assistance. Our first three chapters are based almost entirely on A-level mathematics, while the next five require little else beyond some el ementary group theory. It is only in the last three chapters, where we treat more advanced topics, including recent developments, that we require greater mathematical background; here we use some basic ideas which students would expect to meet in the first year or so of a typical undergraduate course in math ematics. Throughout the book, we have attempted to explain our arguments as fully and as clearly as possible, with plenty of worked examples and with outline solutions for all the exercises. There are several good reasons for choosing number theory as a subject. It has a long and interesting history, ranging from the earliest recorded times to the present day (see Chapter 11, for instance, on Fermat's Last Theorem), and its problems have attracted many of the greatest mathematicians; consequently the study of number theory is an excellent introduction to the development and achievements of mathematics (and, indeed, some of its failures). In particular, the explicit nature of many of its problems, concerning basic properties of inte gers, makes number theory a particularly suitable subject in which to present modern mathematics in elementary terms.",,,,,,,,,,,302,,,,,,英语,,,,,,9783540761976,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:37:45.255774021,,,,,,,,5YBwrzrYk2kC,,0,0,0,,,
FFMPEG - From Zero to Hero,,,,,Nick Ferrando,"Ferrando, Nick",,,,,,Wondermark Books,,2020/08/18,2020,,,,Computers,"If you ever wondered how the developers of YouTube or Vimeo cope with billions of video uploads or how Netflix processes its catalogue at scale or, again, if you want to discover how to create and develop your own video platform, you may want to know more about FFMPEG.FFMPEG stands for “Fast-Forward-Moving-Picture-Expert Group”. This book contains a basic guide, a basic dictionary and many working formulas along with step-by-step syntax explanations of FFMPEG and a lot of other softwares for audio, video, image and subtitles processing.This book describes and explains also several tools that works along with FFMPEG, such as ImageMagick, Bento4, GhostScript, WebP Tools amongst others. The book contains also a dedicated step-by-step guide for FFMPEG's various installation options for MacOS X, Ubuntu and Windows platforms.Whether you are at the very beginning or an experienced developer, you will find several effective ways to execute many tasks for your audio/video/streaming needings.Contents• Acknowledgments• What is FFMPEG• Basic Definitions• Basic FFMPEG Workflow• How to Install FFMPEG• Basic Syntax Concepts of FFMPEG• Keyframes: Basic Concepts• Metadata and FFPROBE• Extracting Metadata with FFMPEG• Extracting Specific Streams• Extracting Audio Only from a Video• Extracting Video Only without Audio• Cutting Videos with FFMPEG• Producing h264/AVC videos• Different h264 encoding approaches• Producing h265/HEVC Videos• h266 - Versatile Video Codec (VVC)• Producing VP8 Videos• Producing VP9 videos• The OPUS Audio Codec• The FLAC Audio Codec• Producing AV1 Video• Netflix/Intel AV1 SVT-AV1• AV1AN - All-in-one Tool• Streaming on Social Media with RTMP• Pre-Process Files in Batch• Re-Stream to multiple destinations• Concatenate Video Playlists• Producing HLS with FFMPEG and Bento4• Producing DASH Streaming• Batch Processing for DASH and HLS Delivery• Batch Processing for HLS Only• Streaming Mp4 Files - The Moov Atom• Producing Adaptive WebM DASH Streaming• Scaling with FFMPEG• Overlay Images on Video• Overlay Images on Pictures• ImageMagick• Batch Process - Overlay to Multiple Images with Same Size• Batch Process - Overlay to Multiple Images with Different Sizes• Batch Resize Images• Batch Resize, Lower Quality and Convert Pictures• Convert Images to WebP• Remove Black Bars/Borders from Images and Trim• Batch Convert Pictures from RAW to JPEG format• Ghostscript for PDF processing• Extract Images from PDF• Generate Waveforms from Audio• Generate Animated Video from Audio• Create Animated Slides from Still Pictures• Extract Images from Video• Extract Audio from Video• Replace Audio of a Video• Batch Convert Audio Files to a specific format• Batch Convert Audio Files in Multiple Formats• Audio Loudness Normalization for TV Broadcast• Audio Loudness Normalization for Amazon Alexa and Google Assistant (Audiobooks/Podcasts)• Batch Audio Loudness Normalization for Amazon Alexa (AudioBooks/Podcasts)• De-Interlacing Filter - 13 FFMPEG solutions• How to make a high-quality GIF from a video• How to add an Overlay Banner and burn subtitles onto a video• How to extract VTT files (Web Video Text Track) and burn it onto a video as a subtitle• Automatic Transcriptions and Subtitles• Additional Notes and Syntax Definitions• Bibliography• Recommended Resources• About Me• Alphabetical Index Features• Over 80 chapters• Over 200 tested formulas and syntax explanations • Navigable Index• Tested for MacOS X, Ubuntu 18.04, Ubuntu 20.04 and Windows 10 platformsFAQWhich audience this book is intended for?This book is designed to address anyone who is just above the “raw beginner” level. This book will explain some basic process such as entering commands and execute simple code instructions using a Command-Line- Interface (CLI) instead of using high resource-intensive Graphical User Interfaces (GUI).You may review some basic definitions and concepts, or skip directly to the working Formulas, as you'll prefer. It is a book intended for both the beginner and the expert developer, but suitable also for creatives, social media managers, webmasters, writers, musicians, photographers, video-makers, audio engineers, archival and restoration technicians, radio/tv broadcasters, streamers, You-Tubers, etc. and anyone who needs to automate and speed-up the manipulation, editing and conversion of many different audio/video/pictures formats.What's the difference between this book and other basic books about FFMPEG?FFMPEG has a pretty steep learning curve and the books currently around lacks on the very basics terms and syntax explanations of the commands. This book contains lots of explanations about the basic BASH terms, which unleash the functionalities and the true power of FFMPEG. Also: this book will cover other great tools for content creation, editing and automation, such as ImageMagick, Bento4, Ghostscript along with scripting automation formulas and examples. Why a book on the basics of FFMPEG?Because FFMPEG can be powerful and can be very easy for anyone, once it's core technology and syntax are understood. If you would like to know more about a ultra-fast way that gives you for free the same results that you achieve with expensive subscription-based softwares for content creation/video editing/image or audio manipulation/conversion, then this is the right book for you.",,,,,,,,,,,286,,,,,,英语,,,,,,,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/20 20:49:42.916998863,,,,,,,,4U34DwAAQBAJ,,0,0,0,,,
FFmpeg从入门到精通,,,,,"刘歧,赵文杰",刘歧,,,,,,机械工业出版社,,,2018,,,,,,,,,,,,,,,,275,,,,,,,,,,,,9787111592204,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/09 08:11:00.294910907,,,,,,,,,T工业技术,0,0,0,,https://m.media-amazon.com/images/I/41iAc6rNWIL.jpg,
Filter Banks and Audio Coding,,Compressing Audio Signals Using Python,,,Gerald Schuller,"Schuller, Gerald",,,,,,Springer Nature,,2020/09/23,2020,,,,Technology & Engineering,"This textbook presents the fundamentals of audio coding, used to compress audio and music signals, using Python programs both as examples to illustrate the principles and for experiments for the reader. Together, these programs then form complete audio coders. The author starts with basic knowledge of digital signal processing (sampling, filtering) to give a thorough introduction to filter banks as used in audio coding, and their design methods. He then continues with the next core component, which are psycho-acoustic models. The author finally shows how to design and implement them. Lastly, the author goes on to describe components for more specialized coders, like the Integer-to-Integer MDCT filter bank, and predictive coding for lossless and low delay coding. Included are Python program examples for each section, which illustrate the principles and provide the tools for experiments.Comprehensively explains the fundamentals of filter banks and audio coding;Provides Python examples for each principle so that completed audio coders are obtained in the language;Includes a suite of classroom materials including exercises, experiments, and examples.",,,,,,,,,,,197,,,,,,英语,,,,,,9783030512491,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/20 20:47:12.267869949,,,,,,,,p9X-DwAAQBAJ,,0,0,0,,,
"Fundamentals of Image, Audio, and Video Processing Using MATLAB®",,With Applications to Pattern Recognition,,,Ranjan Parekh,"Parekh, Ranjan",,,,,,Taylor & Francis Group,,,2021,,,,Nonfiction,"Fundamentals of Image, Audio, and Video Processing Using MATLAB® introduces the concepts and principles of media processing and its applications in pattern recognition by adopting a hands-on approach using program implementations. The book covers the tools and techniques for reading, modifying, and writing image, audio, and video files using the data analysis and visualization tool MATLAB®. 
Key Features:


Covers fundamental concepts of image, audio, and video processing


Demonstrates the use of MATLAB® on solving problems on media processing


Discusses important features of Image Processing Toolbox, Audio System Toolbox, and Computer Vision Toolbox


MATLAB® codes are provided as answers to specific problems


Illustrates the use of Simulink for audio and video processing


Handles processing techniques in both the Spatio-Temporal domain and Frequency domain

This is a perfect companion for graduate and post-graduate students studying courses on image processing, speech and language processing, signal processing, video object detection and tracking, and related multimedia technologies, with a focus on practical implementations using programming constructs and skill developments. It will also appeal to researchers in the field of pattern recognition, computer vision and content-based retrieval, and for students of MATLAB® courses dealing with media processing, statistical analysis, and data visualization.
Dr. Ranjan Parekh, PhD (Engineering), is Professor at the School of Education Technology, Jadavpur University, Calcutta, India, and is involved with teaching subjects related to Graphics and Multimedia at the post-graduate level. His research interest includes multimedia information processing, pattern recognition, and computer vision.",,,,,,,,,,,388,,,,,,英语,,,,,,9781003019718,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/20 20:40:41.392024993,,,,,,,,,,0,0,0,,,
Good Night Stories for Rebel Girls: 100 Immigrant Women Who Changed the World,,,,,Elena Favilli,"Favilli, Elena",,,,,,Simon and Schuster,,2020/10/13,2020,,,,Juvenile Nonfiction,"ONE OF OPRAH'S FAVORITE THINGS 2021!  A 2021 NATIONAL PARENTING PRODUCT AWARDS WINNER!  As Oprah says on Oprah Daily, ""Reading can inspire you to do great things—what a great gift for a preteen! This series features boundary-breaking women and includes stories about some who have moved me the most—like Toni Morrison. They even included me!""  The third installment in the New York Times bestselling Good Night Stories for Rebel Girls series, featuring 100 immigrant women who have shaped, and will continue to shape, our world.Good Night Stories for Rebel Girls: 100 Immigrant Women Who Changed the World is the third book in the New York Times bestselling series for children. Packed with 100 all-new bedtime stories about the lives of incredible female figures from the past and the present, this volume recognizes women who left their birth countries for a multitude of reasons: some for new opportunities, some out of necessity. Readers will whip up a plate with Asma Khan, strategize global affairs alongside Madeleine Albright, venture into business with Rihanna, and many more. All of these unique, yet relatable stories are accompanied by gorgeous, full-page, full-color portraits, illustrated by female artists from all over the globe.",,,,,,,,,,,224,,,,,,英语,,,,,,9781734264173,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 07:14:20.304653167,,,,,,,,eV7SDwAAQBAJ,,0,0,0,,,
Headspace冥想正念手冊,,,,,安迪．帕帝康,安迪．帕帝康,,,,,,星出版,,2019/05/07,2019,,,,Self-Help,"Amazon.com暢銷書 　　比爾‧蓋茲2018年度唯一推薦大腦潛能開發書籍 　　跟著蓋茲的冥想老師鍛鍊心智， 　　每天只要10分鐘，活化你的大腦！  　　谷歌、蘋果、臉書、Salesforce、哈佛大學、史丹佛大學、耶魯大學…… 　　風靡矽谷世界級企業和全球頂尖學府的冥想正念 　　現在你也可以在家練習！  　　「我喜歡10分鐘練習的成效，非常感謝帕帝康帶我踏上這段旅程。」――比爾‧蓋茲（Bill Gates）  　　「有點天才！」――艾瑪‧華生（Emma Watson）  　　本書作者安迪．帕帝康曾為佛教僧侶，現在是冥想正念推廣公司Headspace的共同創辦人，也是英國目前唯一通過醫療諮詢委員會許可私人開業的臨床醫療顧問，迄今在世界各地推廣冥想正念超過15年的時間，公認為英國最頂尖的正念專家之一。  　　帕帝康在二十幾歲、還在大學唸運動科學的期間就決定輟學，飛到喜馬拉雅山上學習冥想。自此，他周遊列國了十年，包括印度、尼泊爾、緬甸、泰國、澳洲、俄羅斯，最後在印度北部受戒成為藏佛僧侶。2004年還俗之後，帕帝康曾在莫斯科國立大馬戲團接受短暫訓練，繼而在倫敦舞蹈與戲劇藝術學院研習取得馬戲藝術學位，同時籌劃創立傳授冥想正念的機構Headspace公司。Headspace公司提供冥想正念課程，在2012年推出第一個版本的Headspace行動應用程式，陸續獲得一些創投公司和影視名人的投資。根據統計，到目前為止，全球已有超過3,000萬人下載課程，付費訂閱用戶超過100萬人。  　　帕帝康還俗的使命，就是教導世人每天抽出10分鐘的時間冥想，將正念的技巧應用在日常生活中。2018年，帕帝康受邀到比爾．蓋茲家中，為他全家人進行一天半的冥想正念指導課程，蓋茲一家人的體驗，全部可以在這本書中學到。本書也列為比爾．蓋茲2018年度推薦書單，是唯一與大腦潛能開發有關的書籍。  　　在認識帕帝康之前，蓋茲對冥想也不以為然。現在，他有了全新不同的見解：「對我來說，冥想其實就是簡單的腦部運動，大概就跟運動時使用肌肉的方式類似。冥想跟信仰或迷信無關，我所做的，其實就是每天撥出幾分鐘的時間，練習如何專注，遠離腦中各種思緒。」  　　帕帝康豐富的人生閱歷和扎實的訓練背景，使他成為一個卓越的冥想正念老師。他很會說故事，用了很多很有幫助的比喻，例如藍天、道路、野馬等，來介紹冥想正念的技巧。跟你想的可能有點不一樣，冥想正念並非那麼宗教意涵，我們在日常生活中的各項活動，包括走路、吃東西、運動，甚至睡覺等，都能夠練習冥想正念，專注於當下。  　　冥想正念的功效獲得科學研究證實，在本書前三章的最後，帕帝康引述了多項研究發現，指出冥想正念對身心健康眾多層面都能夠產生有益的影響，從提升專注力和生產力，到紓解壓力與焦慮、幫助睡眠、減重、改善人際關係、改善皮膚病、提高受孕機率等，從各方面幫助我們提升生活品質與幸福感。  　　每天只要10分鐘，練習靜心，感受到壓力減輕、疲憊減輕，體驗「頂空」，達到平靜與滿足的新境界。 　　風靡矽谷世界級企業和全球頂尖學府的冥想正念，現在你也可以在家練習！",,,,,,,,,,,261,,,,,,中文,,,,,,9789869744515,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/07 16:09:47.662621021,,,,,,,,rZKnDwAAQBAJ,,0,0,0,,,
Introduction to Coding and Information Theory,,,,,Steven Roman,"Roman, Steven",,,,,,Springer Science & Business Media,,1996/11/26,1996,,,,Computers,"This book is intended to introduce coding theory and information theory to undergraduate students of mathematics and computer science. It begins with a review of probablity theory as applied to finite sample spaces and a general introduction to the nature and types of codes. The two subsequent chapters discuss information theory: efficiency of codes, the entropy of information sources, and Shannon's Noiseless Coding Theorem. The remaining three chapters deal with coding theory: communication channels, decoding in the presence of errors, the general theory of linear codes, and such specific codes as Hamming codes, the simplex codes, and many others.",,,,,,,,,,,326,,,,,,英语,,,,,,9780387947044,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:40:12.989299058,,,,,,,,i1z3dor8U3EC,,0,0,0,,,
Introduction to Topology and Modern Analysis,,,,,George Finlay Simmons,"Simmons, George Finlay",,,,,,R.E. Krieger Publishing Company,,,1983,,,,Mathematics,,,,,,,,,,,,372,,,,,,英语,,,,,,9780898745511,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:44:28.674941778,,,,,,,,tEFAAQAAIAAJ,,0,0,0,,,
Linear Algebra Done Right,,,,,Sheldon Axler,"Axler, Sheldon",,,,,,Springer,,2014/11/05,2014,,,,Mathematics,"This best-selling textbook for a second course in linear algebra is aimed at undergrad math majors and graduate students. The novel approach taken here banishes determinants to the end of the book. The text focuses on the central goal of linear algebra: understanding the structure of linear operators on finite-dimensional vector spaces. The author has taken unusual care to motivate concepts and to simplify proofs. A variety of interesting exercises in each chapter helps students understand and manipulate the objects of linear algebra.The third edition contains major improvements and revisions throughout the book. More than 300 new exercises have been added since the previous edition. Many new examples have been added to illustrate the key ideas of linear algebra. New topics covered in the book include product spaces, quotient spaces, and dual spaces. Beautiful new formatting creates pages with an unusually pleasant appearance in both print and electronic versions.No prerequisites are assumed other than the usual demand for suitable mathematical maturity. Thus the text starts by discussing vector spaces, linear independence, span, basis, and dimension. The book then deals with linear maps, eigenvalues, and eigenvectors. Inner-product spaces are introduced, leading to the finite-dimensional spectral theorem and its consequences. Generalized eigenvectors are then used to provide insight into the structure of a linear operator.",,,,,,,,,,,340,,,,,,英语,,,,,,9783319110806,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:35:58.572232007,,,,,,,,5qYxBQAAQBAJ,,0,0,0,,,
LOVE&SEX～加藤鷹物語,,,,,"加藤鷹,山守義雄,ポン貴花田",加藤鷹,,,,,,ミリオン出版,,,,,,,Comics & Graphic Novels,人気漫画家・ポン貴花田が描くAV界のカリスマ・加藤鷹の知られざる半生!戸惑いだらけの初体験秘話、裏切りの果ての大失恋、母から送られた3万円…そしてあの淫乱女王との出会い…。5000人をも抱いたからこそ分かった真実の愛、そして真実のSEXとは!?もちろん秘技・潮吹きの方法も丁寧に漫画解説されております!,,,,,,,,,,,167,,,,,,日语,,,,,,,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 07:36:49.730450153,,,,,,,,N1fXDwAAQBAJ,,0,0,0,,,
Mathematical Methods,,For Students of Physics and Related Fields,,,Sadri Hassani,"Hassani, Sadri",,,,,,Springer Science & Business Media,,2013/11/11,2013,,,,Mathematics,"Intended to follow the usual introductory physics courses, this book has the unique feature of addressing the mathematical needs of sophomores and juniors in physics, engineering and other related fields. Many original, lucid, and relevant examples from the physical sciences, problems at the ends of chapters, and boxes to emphasize important concepts help guide the student through the material. Beginning with reviews of vector algebra and differential and integral calculus, the book continues with infinite series, vector analysis, complex algebra and analysis, ordinary and partial differential equations. Discussions of numerical analysis, nonlinear dynamics and chaos, and the Dirac delta function provide an introduction to modern topics in mathematical physics.  This new edition has been made more user-friendly through organization into convenient, shorter chapters. Also, it includes an entirely new section on Probability and plenty of new material on tensors and integral transforms.  Some praise for the previous edition: ""The book has many strengths. For example: Each chapter starts with a preamble that puts the chapters in context. Often, the author uses physical examples to motivate definitions, illustrate relationships, or culminate the development of particular mathematical strands. The use of Maxwell's equations to cap the presentation of vector calculus, a discussion that includes some tidbits about what led Maxwell to the displacement current, is a particularly enjoyable example. Historical touches like this are not isolated cases; the book includes a large number of notes on people and ideas, subtly reminding the student that science and mathematics are continuing and fascinating human activities."" --Physics Today   ""Very well written (i.e., extremely readable), very well targeted (mainly to an average student of physics at a point of just leaving his/her sophomore level) and very well concentrated (to an author's apparently beloved subject of PDE's with applications and with all their necessary pedagogically-mathematical background)...The main merits of the text are its clarity (achieved via returns and innovations of the context), balance (building the subject step by step) and originality (recollect: the existence of the complex numbers is only admitted far in the second half of the text!). Last but not least, the student reader is impressed by the graphical quality of the text (figures first of all, but also boxes with the essentials, summarizing comments in the left column etc.)...Summarizing: Well done."" --Zentralblatt MATH",,,,,,,,,,,659,,,,,,英语,,,,,,9780387215624,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:42:22.990924835,,,,,,,,GWPgBwAAQBAJ,,0,0,0,,,
Mathematical Methods in the Physical Sciences,,,,,Mary L. Boas,"Boas, Mary L.",,,,,,Wiley,,,2006,,,,Mathematical physics,"Market_Desc: · Physicists and Engineers· Students in Physics and EngineeringSpecial Features: · Covers everything from Linear Algebra, Calculus, Analysis, Probability and Statistics, to ODE, PDE, Transforms and more· Emphasizes intuition and computational abilities· Expands the material on DE and multiple integrals· Focuses on the applied side, exploring material that is relevant to physics and engineering· Explains each concept in clear, easy-to-understand stepsAbout The Book: The book provides a comprehensive introduction to the areas of mathematical physics. It combines all the essential math concepts into one compact, clearly written reference. This book helps readers gain a solid foundation in the many areas of mathematical methods in order to achieve a basic competence in advanced physics, chemistry, and engineering.",,,,,,,,,,,839,,,,,,英语,,,,,,9788126508105,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:45:52.282442092,,,,,,,,5Il7Jh5-mPcC,,0,0,0,,,
NLP自我重塑计划,,21天塑造全新自我,,,"安德烈亚斯,福克纳,蓝云·胡",安德烈亚斯,,,,,,高等教育出版社,,,2008,,,,,"本书精选了43个经过充分验证的NLP实用训练法, 并在最后一个章节给大家专门制定了一个21天的训练计划, 按照这个计划读者可以按部就班地完成NLP的全面培训, 塑造--个全新的自我.",,,,,,,,,,,321,,,,,,中文,,,,,,9787040200232,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/12/04 06:37:36.181324005,,,,,,,,b4M2QwAACAAJ,,0,0,0,,,
Numb and Number,,,,,William Hartston,"Hartston, William",,,,,,"Atlantic Books, Limited",,2021/01/05,2021,,,,Mathematics,"Like it or not, our lives are dominated by mathematics. Our daily diet of news regales us with statistical forecasts, opinion polls, risk assessments, inflation figures, weather and climate predictions and all sorts of political decisions and advice backed up by supposedly accurate numbers. Most of us do not even pause and question such figures even to ask what they really mean and whether they raise more questions than they answer. We let the figures wash over us with no more than a glance. In this simple guide for anyone numbed by numbers, William Hartston explains with clarity and humor how to steer a safe path through the minefield of mathematics that surrounds us.",,,,,,,,,,,288,,,,,,英语,,,,,,9781838950842,,0,0.000000,,Unread,,0,,,,,,,,0,,,,,2021/11/27 00:37:02.280014276,,,,,,,,NshMzQEACAAJ,,0,0,0,,,
